inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
114408,114409,@AmazonHelp It's a Fire HD 3rd Gen.,It's a Fire HD 3rd Gen.,@141430 I'm sorry the sort option for Kindle books on offer is no longer available. Thank you for bringing this to our attention. ^LR,@141430 I'm sorry the sort option for Kindle books on offer is no longer available. Thank you for bringing this to our attention. ^LR,Thu Nov 23 22:48:53 +0000 2017,
114412,114410,@AmazonHelp The email states the package is arriving tomorrow https://t.co/V8Co9y8uSj,The email states the package is arriving tomorrow,"@141431 I'm sorry, we are experiencing delays due to the deals on our website. Here is some more information about the delays: https://t.co/qus3Kh7ZN0 Thank you for your patience. ^DA","@141431 I'm sorry, we are experiencing delays due to the deals on our website. Here is some more information about the delays: Thank you for your patience. ^DA",Thu Nov 23 21:14:30 +0000 2017,
114414,114413,"@AmazonHelp Whats this about Amazon? I ordered with Prime and was told it would come tomorrow, now it's not coming until Monday?! https://t.co/kWRyzSlixa","Whats this about Amazon? I ordered with Prime and was told it would come tomorrow, now it's not coming until Monday?!","@141431 Our Next-Day Delivery refers to the transit time after the item ships, and doesn't include the time it takes to pack and prepare an order for shipment. Have we missed a delivery date provided in your dispatch confirmation e-mail? ^GR","@141431 Our Next-Day Delivery refers to the transit time after the item ships, and doesn't include the time it takes to pack and prepare an order for shipment. Have we missed a delivery date provided in your dispatch confirmation e-mail? ^GR",Thu Nov 23 21:03:00 +0000 2017,subscription_and_prime
114422,114420,"@AmazonHelp No,he hablado por chat 2 veces y la última conversación quedó en un lo recibiría mañana o el lunes,ahora he mirado y pone JUEVES, y no nadie me ha mandado ningún mensaje.","No,he hablado por chat 2 veces y la última conversación quedó en un lo recibiría mañana o el lunes,ahora he mirado y pone JUEVES, y no nadie me ha mandado ningún mensaje.","@141434 Jose, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC","@141434 Jose, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC",Thu Nov 23 21:11:00 +0000 2017,
114424,114423,"@AmazonHelp hemos pasado de recibir hoy un pedido,a que debería llegar mañana o el lunes (porque era lo establecido)a que llegue el próximo viernes,cualquiera se fía de Amazon,menos mal que su fuerte es la puntualidad.","hemos pasado de recibir hoy un pedido,a que debería llegar mañana o el lunes (porque era lo establecido)a que llegue el próximo viernes,cualquiera se fía de Amazon,menos mal que su fuerte es la puntualidad.","@141434 ¡Hola Jose! Lamentamos los inconvenientes que estás teniendo con tu pedido. Podrías por favor indicarnos, ¿has recibido un correo electrónico indicando lo sucedido y el motivo del cambio de fecha de entrega? ^MZ","@141434 ¡Hola Jose! Lamentamos los inconvenientes que estás teniendo con tu pedido. Podrías por favor indicarnos, ¿has recibido un correo electrónico indicando lo sucedido y el motivo del cambio de fecha de entrega? ^MZ",Thu Nov 23 21:06:29 +0000 2017,
114426,114425,"Hey @115850 I'm looking for wireless earphones, please suggest me some good earphones.
Thank you.","Hey I'm looking for wireless earphones, please suggest me some good earphones. Thank you.",@141435 Here are a few best-selling wireless earphones that you might like: https://t.co/TJxgP9cOJp. ^MP,@141435 Here are a few best-selling wireless earphones that you might like: ^MP,Thu Nov 23 21:10:29 +0000 2017,
114429,114427,@AmazonHelp no one wants to see an update of oops we don’t know where your four Christmas presents are contact us on Tuesday if you don’t have them by then?? I primed them! And you took my money wtf is going on #oops,no one wants to see an update of oops we don’t know where your four Christmas presents are contact us on Tuesday if you don’t have them by then?? I primed them! And you took my money wtf is going on #oops,@141436 I'm sorry to hear about these delays! Please reach us here: https://t.co/JzP7hlA23B for available options if your parcels don't arrive by Tuesday. ^EZ,@141436 I'm sorry to hear about these delays! Please reach us here: for available options if your parcels don't arrive by Tuesday. ^EZ,Thu Nov 23 21:09:02 +0000 2017,subscription_and_prime
114431,114430,@115830 can anyone guess where my parcel is?! Parcels lived house ?! 😂🙈 https://t.co/fVRaaM80Ao,can anyone guess where my parcel is?! Parcels lived house ?! 😂🙈,"@141437 I'm sorry! If you're unable to find your parcel, please try these steps: https://t.co/HdZMDE6ef6

If that doesn't work, please reach out to us at the following link and we can look into our available options: https://t.co/hApLpMlfHN ^WT","@141437 I'm sorry! If you're unable to find your parcel, please try these steps: If that doesn't work, please reach out to us at the following link and we can look into our available options: ^WT",Thu Nov 23 21:07:00 +0000 2017,
114434,114432,@AmazonHelp thank you for loosing my bottle of whisky! Please explain how your drivers could not find my house exactly??,thank you for loosing my bottle of whisky! Please explain how your drivers could not find my house exactly??,"@141438 I'm sorry for the frustration! We're available to look into this with you. At your convenience, please reach us via phone or chat here: https://t.co/oGDklGgbCZ ^SJ","@141438 I'm sorry for the frustration! We're available to look into this with you. At your convenience, please reach us via phone or chat here: ^SJ",Thu Nov 23 21:07:00 +0000 2017,delivery_status
114437,114435,"@AmazonHelp I’m not sure what’s going on, but the last 2 orders I’ve placed and received, they have only been partially filled. I keep ordering sets of 4 with only 1 set arriving. Not impressed with this service.","I’m not sure what’s going on, but the last 2 orders I’ve placed and received, they have only been partially filled. I keep ordering sets of 4 with only 1 set arriving. Not impressed with this service.","@141439 Thanks for bringing this to our attention, Lyn. We would like to address your concern in real time. When you have time, please reach out to us via phone or chat here: https://t.co/Q7Ftz6nj80 ^AR","@141439 Thanks for bringing this to our attention, Lyn. We would like to address your concern in real time. When you have time, please reach out to us via phone or chat here: ^AR",Thu Nov 23 21:06:30 +0000 2017,
114441,114438,@AmazonHelp can someone explain why I pay for prime choose next day delivery then get this? Tomorrow isn't Tuesday! If I'd know it be late I'd have picked the option with free credit thing! https://t.co/piqpFeXOpV,can someone explain why I pay for prime choose next day delivery then get this? Tomorrow isn't Tuesday! If I'd know it be late I'd have picked the option with free credit thing!,"@141440 We aim to deliver by the date provided in your Order Confirmation e-mail. If this date has changed, please reach us here: https://t.co/JzP7hlA23B for available options. ^EZ","@141440 We aim to deliver by the date provided in your Order Confirmation e-mail. If this date has changed, please reach us here: for available options. ^EZ",Thu Nov 23 21:05:24 +0000 2017,delivery_status
114443,114442,@115850 1/2 2 times i order from amazon &amp; it never even shipped. i contacted cc multiple times &amp; always  they told me it will never be happen again.1st time i order moto g5 phone &amp; 2nd time fan heater. it was so frustrating . i had to cancel my 1st order &amp; take it from flipkart,1/2 2 times i order from amazon & it never even shipped. i contacted cc multiple times & always they told me it will never be happen again.1st time i order moto g5 phone & 2nd time fan heater. it was so frustrating . i had to cancel my 1st order & take it from flipkart,@141442 I'm sorry to know about your order. We never intended this experience. Please share your details here: https://t.co/GIJyeY99fq I'll reach out to you with further assistance. ^SV,@141442 I'm sorry to know about your order. We never intended this experience. Please share your details here: I'll reach out to you with further assistance. ^SV,Thu Nov 23 21:04:39 +0000 2017,
114448,114447,@115850 &amp; again happening with my 2nd order.My order no. is 405-7015545-3145145. I contacted 3 times to CC but it still showing not yet dispatched.,& again happening with my 2nd order.My order no. is 405-7015545-3145145. I contacted 3 times to CC but it still showing not yet dispatched.,"@141442 Please don't provide your order number, we consider it to be personal information. Our Twitter page is visible to the public. ^MP 2/2","@141442 Please don't provide your order number, we consider it to be personal information. Our Twitter page is visible to the public. ^MP 2/2",Thu Nov 23 21:04:00 +0000 2017,
114452,114451,When will Vikings season 5 come on Amazon Prime @116618 @3391 #vikings #amazonprime,When will Vikings season 5 come on Amazon Prime #vikings #amazonprime,"@141444 Great question! We don't have any information we can provide, but please keep checking back on the website for updates. ^MB","@141444 Great question! We don't have any information we can provide, but please keep checking back on the website for updates. ^MB",Thu Nov 23 21:01:26 +0000 2017,subscription_and_prime
114455,114453,THIS IS NOT TRACKING.  THIS IS ASSUMPTION. @115830 https://t.co/myufaDXL1j,THIS IS NOT TRACKING. THIS IS ASSUMPTION.,@141445 If your order wasn't delivered did you get a chance to contact the Seller? They can take up to 48 hours to respond back.  ^AF,@141445 If your order wasn't delivered did you get a chance to contact the Seller? They can take up to 48 hours to respond back. ^AF,Thu Nov 23 21:01:26 +0000 2017,delivery_status
